customer_id,province,city,district,street_name,home_number,last_update
C05032,Virginia,Keeling,Pittsylvania,Sydney Tunnel,436,2024-01-14 01:02:02
C05033,Michigan,Huntington Woods,Oakland,Rogers Tunnel,4223,2024-01-11 22:00:17
C05034,West Virginia,Capon Bridge,Hampshire,Lee Hills,2969,2024-01-21 20:33:13
C05035,Michigan,Paw Paw,Van Buren,Anderson Squares,596,2024-01-07 08:24:17
C05035,New Jersey,Readington,Hunterdon,Julie Mission,88,2024-01-07 08:24:17
C05036,Wyoming,Edgerton,Natrona,Anita Dam,4909,2024-01-25 09:44:05
C05036,Delaware,Yorklyn,New Castle,Miller Falls,4724,2024-01-25 09:44:05
C05037,North Dakota,Forbes,Dickey,Morgan Square,409,2024-01-18 05:01:20
C05038,Texas,Crowell,Foard,Wright Summit,6647,2024-01-02 12:52:07
C05039,Georgia,Sargent,Coweta,Davis Prairie,613,2024-01-13 12:38:07
C05039,Maryland,Harmans,Anne Arundel,Samuel Lake,713,2024-01-13 12:38:07
C05040,Kentucky,Mouthcard,Pike,Schmidt Estate,2440,2024-01-26 12:46:48
C05040,Tennessee,Como,Henry,Elliott Fields,1717,2024-01-26 12:46:48
C05041,Minnesota,Eagle Lake,Blue Earth,Chris Gateway,72361,2024-01-23 11:58:07
C05042,South Dakota,Oldham,Kingsbury,Andrew Track,95940,2024-02-05 11:57:08
C05042,Georgia,Lawrenceville,Gwinnett,King Knoll,33467,2024-02-05 11:57:08
C05043,Florida,Immokalee,Collier,Santiago Creek,226,2024-01-24 11:23:47
C05043,Kentucky,Gilbertsville,Marshall,Coleman Extensions,94,2024-01-24 11:23:47
C05044,Washington,Tenino,Thurston,Edgar Pass,39884,2024-01-23 05:37:10
C05044,Ohio,New Vienna,Clinton,Thomas Walks,11831,2024-01-23 05:37:10
C05045,West Virginia,Peterstown,Monroe,Zamora Squares,5309,2024-01-19 13:14:48
C05045,Kansas,Lost Springs,Marion,Martin Spur,48681,2024-01-19 13:14:48
C05046,Arkansas,Bradley,Lafayette,David Track,250,2024-01-08 12:07:19
C05047,Nevada,Pioche,Lincoln,Sweeney Radial,321,2024-01-10 04:50:17
C05047,Michigan,Scottville,Mason,Park Square,5686,2024-01-10 04:50:17
C05048,Maine,Coopers Mills,Lincoln,Osborn Avenue,1151,2024-01-08 06:40:58
C05048,Alabama,Newton,Dale,Mccarthy Prairie,5392,2024-01-08 06:40:58
C05049,Georgia,Rayle,Wilkes,Erin Heights,4880,2024-01-09 07:00:23
C05050,Mississippi,Sledge,Tunica,Barajas Ways,990,2024-02-03 23:07:48
C05051,North Dakota,Golden Valley,Mercer,Christine Fall,82102,2024-01-21 10:58:36
C05052,Vermont,Woodstock,Windsor,Joseph Views,417,2024-01-12 21:24:26
C05053,Texas,Rockdale,Milam,Nicole Estates,7177,2024-01-21 03:46:17
C05054,Illinois,Sheldon,Iroquois,Rodriguez Motorway,732,2024-01-15 12:07:39
C05054,New Jersey,Middlesex,Middlesex,Jay Bridge,1498,2024-01-15 12:07:39
C05055,Pennsylvania,Champion,Westmoreland,Johnson Ford,8445,2024-01-08 14:22:33
C05056,Michigan,Moscow,Hillsdale,Fields Lodge,763,2024-02-02 17:14:13
C05057,North Carolina,Roduco,Gates,Jennifer Extensions,932,2024-01-20 07:51:46
C05057,California,Orinda,Contra Costa,Jessica Prairie,7800,2024-01-20 07:51:46
C05058,New York,Belmont,Allegany,Wilson Village,6368,2024-01-28 02:26:16
C05059,Ohio,West Elkton,Preble,Laura Camp,997,2024-01-21 12:46:54
C05059,Montana,Savage,Richland,Jose Spring,90450,2024-01-21 12:46:54
C05060,Arkansas,Plainview,Yell,Vasquez Crossroad,663,2024-01-10 12:39:09
C05061,Nebraska,Cedar Bluffs,Saunders,Michael Drive,597,2024-01-18 12:29:45
C05061,South Dakota,Okaton,Jones,David Ford,914,2024-01-18 12:29:45
C05062,Michigan,Dansville,Ingham,Dickson Views,316,2024-01-13 20:50:15
C05062,Maine,South Windham,Cumberland,Keith Loaf,91,2024-01-13 20:50:15
C05063,Utah,Honeyville,Box Elder,James Park,2629,2024-01-06 13:31:31
C05064,Louisiana,Georgetown,Grant,Howard Underpass,282,2024-01-28 18:23:35
C05064,Hawaii,Papaikou,Hawaii,Orr Land,802,2024-01-28 18:23:35
C05065,Massachusetts,Attleboro Falls,Bristol,Hunt Fields,725,2024-02-02 10:15:39
C05066,Maine,North Vassalboro,Kennebec,Phillips Mountain,88551,2024-01-21 07:54:33
C05066,Pennsylvania,Glen Riddle Lima,Delaware,Valdez Forks,453,2024-01-21 07:54:33
C05067,Texas,Lolita,Jackson,Jackson Hill,1110,2024-01-10 07:30:28
C05068,Virginia,Gum Spring,Goochland,Reed Stravenue,9422,2024-01-24 11:52:48
C05069,Nebraska,Burwell,Garfield,John Inlet,62898,2024-02-01 15:16:52
C05069,Minnesota,Sleepy Eye,Brown,Nicholas Crescent,565,2024-02-01 15:16:52
C05070,Mississippi,Stewart,Montgomery,Jeremy Lodge,1973,2024-01-19 14:21:54
C05070,Oklahoma,Lehigh,Coal,Morton Green,76570,2024-01-19 14:21:54
C05071,California,Kernville,Kern,Aaron Field,58663,2024-01-16 17:59:45
C05072,California,Smartville,Nevada,Johnson Common,9870,2024-02-04 07:20:11
C05072,Utah,Torrey,Wayne,Valerie Drive,667,2024-02-04 07:20:11
C05073,Alabama,Cedar Bluff,Cherokee,Jason Mountains,713,2024-01-18 03:23:43
C05073,New Jersey,Parlin,Middlesex,Kirsten Union,71513,2024-01-18 03:23:43
C05074,West Virginia,Flemington,Taylor,Dustin Prairie,18736,2024-01-15 03:37:51
C05075,Colorado,Erie,Boulder,Martin Plains,600,2024-01-15 07:06:09
C05075,Illinois,Hopedale,Tazewell,Craig Creek,41644,2024-01-15 07:06:09
C05076,Wisconsin,Merrimac,Sauk,Montgomery Lodge,824,2024-01-29 12:27:35
C05077,Idaho,Spirit Lake,Kootenai,Seth Road,8487,2024-01-20 10:38:56
C05078,Georgia,Fortson,Muscogee,Rodriguez Divide,31475,2024-01-25 12:26:43
C05078,Vermont,Chester Depot,Windsor,Byrd Summit,61,2024-01-25 12:26:43
C05079,Massachusetts,Ocean Bluff,Plymouth,Torres Gardens,366,2024-01-21 18:03:47
C05079,Arkansas,Wooster,Faulkner,Freeman Passage,44998,2024-01-21 18:03:47
C05080,Arkansas,Lamar,Johnson,Reyes Hill,2553,2024-01-14 11:41:58
C05081,West Virginia,Peterstown,Monroe,Edwards Avenue,9233,2024-01-31 13:03:46
C05082,West Virginia,Old Fields,Hardy,Robert Track,130,2024-02-04 02:03:22
C05082,Pennsylvania,Madera,Clearfield,Daniels Fork,29285,2024-02-04 02:03:22
C05083,Iowa,Varina,Pocahontas,Gilbert Parks,67,2024-02-05 00:36:53
C05083,Vermont,Randolph Center,Orange,Michael Island,58621,2024-02-05 00:36:53
C05084,New York,Gilboa,Schoharie,William Trail,132,2024-01-14 07:59:53
C05084,North Dakota,New Leipzig,Grant,Clifford Creek,82798,2024-01-14 07:59:53
C05085,Michigan,White Pine,Ontonagon,Travis Harbors,9986,2024-02-02 18:54:15
C05086,Vermont,Chester Depot,Windsor,Emily Plaza,8245,2024-01-21 11:09:11
C05086,New Jersey,High Bridge,Hunterdon,Odonnell Bridge,16307,2024-01-21 11:09:11
C05087,Illinois,Rolling Meadows,Cook,Gibson Road,1225,2024-01-28 12:45:33
C05088,Wisconsin,Neenah,Winnebago,Troy Row,848,2024-01-27 05:10:58
C05089,Mississippi,Thaxton,Pontotoc,Trevino Ville,42071,2024-01-18 13:27:37
C05089,Alabama,Clopton,Henry,Christopher Summit,563,2024-01-18 13:27:37
C05090,Pennsylvania,Cherry Tree,Indiana,Bailey Road,6449,2024-01-19 13:20:28
C05090,West Virginia,Pineville,Wyoming,Elizabeth Drive,330,2024-01-19 13:20:28
C05091,Massachusetts,Hudson,Middlesex,Edward Rapids,10498,2024-01-16 03:09:13
C05092,Alaska,Allakaket,Yukon Koyukuk,Richard Flats,2136,2024-01-15 21:53:04
C05092,North Carolina,Denton,Davidson,Farmer Stravenue,159,2024-01-15 21:53:04
C05093,Vermont,Townshend,Windham,Sanchez Estates,6971,2024-02-03 12:08:05
C05093,California,Calistoga,Napa,Burke Common,5541,2024-02-03 12:08:05
C05094,Iowa,Cleghorn,Cherokee,Chad Forks,1058,2024-01-16 04:24:13
C05095,Colorado,Denver,Adams,Melissa Glen,3424,2024-01-09 06:55:02
C05095,Maine,Topsham,Sagadahoc,Jones Junction,613,2024-01-09 06:55:02
C05096,Illinois,Lake Forest,Lake,Gonzalez Brook,3875,2024-01-08 20:44:53
C05096,Mississippi,Walthall,Webster,Edwards Manor,91129,2024-01-08 20:44:53
C05097,Maryland,Bowie,Prince Georges,Goodman Cliffs,72419,2024-01-20 09:24:40
C05098,California,Westlake Village,Los Angeles,Johnson Pass,733,2024-01-22 01:33:52
C05098,Georgia,Tarrytown,Montgomery,Sean Keys,9856,2024-01-22 01:33:52
C05099,Georgia,Ellerslie,Harris,Wade Plaza,21867,2024-01-18 07:39:39
C05100,Colorado,Campo,Baca,Stewart Meadows,837,2024-01-11 23:56:15
C05100,Pennsylvania,Pennsylvania Furnace,Centre,Michelle Circle,5165,2024-01-11 23:56:15
C05101,North Dakota,Golden Valley,Mercer,Taylor Springs,273,2024-01-29 06:58:44
C05101,Minnesota,Edgerton,Pipestone,Hannah Junction,21421,2024-01-29 06:58:44
C05102,Kansas,Sycamore,Montgomery,Jeffrey Villages,2242,2024-01-18 11:37:22
C05103,Tennessee,Germantown,Shelby,Christy Centers,1223,2024-01-11 08:50:21
C05104,Iowa,Deep River,Poweshiek,Sarah Unions,2324,2024-01-20 00:33:37
C05105,Colorado,Fort Garland,Costilla,Ramirez Junction,37488,2024-02-10 16:50:48
C05105,Michigan,Woodland,Barry,Brown Junction,8005,2024-02-10 16:50:48
C05106,Colorado,Hartsel,Park,Lisa Run,4930,2024-01-20 04:52:20
C05107,Pennsylvania,Imperial,Allegheny,Laura Flat,215,2024-01-18 14:00:09
C05108,Pennsylvania,Shickshinny,Luzerne,Rebecca Expressway,233,2024-01-20 11:24:13
C05109,Ohio,Mc Guffey,Hardin,Kimberly Corner,616,2024-01-13 15:16:03
C05109,New Mexico,Chamisal,Taos,Randall Heights,6098,2024-01-13 15:16:03
C05110,North Carolina,Granite Falls,Caldwell,Stacey Fork,847,2024-01-05 23:53:48
C05110,New York,Hamburg,Erie,Kurt Falls,74930,2024-01-05 23:53:48
C05111,Iowa,Sioux City,Woodbury,William Estates,553,2024-01-10 09:57:05
C05111,Missouri,Sarcoxie,Jasper,Curtis Common,7370,2024-01-10 09:57:05
C05112,Mississippi,Hurley,Jackson,Angela Plain,7726,2024-01-11 22:57:24
C05113,Washington,Clayton,Stevens,Villarreal Burg,3599,2024-01-15 21:12:10
C05114,Indiana,Ligonier,Noble,Fowler Bridge,31750,2024-02-03 05:26:18
C05115,Texas,Dalhart,Dallam,Taylor Cove,2296,2024-01-15 21:37:31
C05115,Maryland,Crumpton,Queen Annes,Anderson Estate,19864,2024-01-15 21:37:31
C05116,Kansas,Auburn,Shawnee,Joshua Path,29168,2024-01-23 14:49:04
C05117,Texas,Comfort,Kendall,Mark Forest,1381,2024-01-23 20:27:55
C05118,Texas,San Felipe,Austin,Porter Mountains,1109,2024-02-04 18:52:12
C05118,Iowa,Ira,Jasper,Erin Gardens,20762,2024-02-04 18:52:12
C05119,New York,Port Crane,Broome,Horn Forest,69562,2024-02-05 19:42:19
C05120,Arkansas,Lamar,Johnson,Gamble Cliff,8209,2024-01-24 04:17:43
C05121,New Jersey,Atco,Camden,Reynolds Underpass,8082,2024-02-04 15:07:15
C05122,Montana,Sand Coulee,Cascade,Osborne Route,315,2024-02-01 07:23:26
C05123,Tennessee,Pruden,Claiborne,Nguyen Haven,858,2024-02-06 18:50:12
C05124,New York,Congers,Rockland,Diana Lakes,4433,2024-02-05 13:52:34
C05125,Maryland,Henderson,Caroline,Johnathan Cove,2939,2024-01-16 19:14:29
C05125,Kentucky,Melbourne,Campbell,Christopher Station,8621,2024-01-16 19:14:29
C05126,North Dakota,Hannah,Cavalier,Campbell Plains,2067,2024-01-30 18:02:39
C05126,Kansas,Lewis,Edwards,Keller Flats,428,2024-01-30 18:02:39
C05127,Idaho,Juliaetta,Latah,William Locks,954,2024-01-21 04:28:19
C05127,Colorado,South Fork,Rio Grande,Bruce Streets,38012,2024-01-21 04:28:19
C05128,Tennessee,Rockvale,Rutherford,Chen Highway,3302,2024-02-02 04:13:04
C05129,Georgia,Lula,Hall,Willis Road,274,2024-02-02 08:10:19
C05129,Nevada,Genoa,Douglas,Rhonda Forks,213,2024-02-02 08:10:19
C05130,West Virginia,Nebo,Clay,Robert Summit,400,2024-01-14 04:08:36
C05131,Texas,Dougherty,Floyd,Davis Lights,93513,2024-01-18 12:34:08
C05131,Illinois,Keenes,Wayne,Jesus Rapids,9201,2024-01-18 12:34:08
C05132,Illinois,Essex,Kankakee,Laura Inlet,28995,2024-01-27 07:50:54
C05132,Louisiana,Start,Richland,Angela Summit,43256,2024-01-27 07:50:54
C05133,Arkansas,Board Camp,Polk,Ortiz Shores,5569,2024-01-22 23:57:52
C05134,Mississippi,Meadville,Franklin,Jason Fields,5453,2024-01-12 12:44:51
C05134,Missouri,Black,Reynolds,Dana Neck,3479,2024-01-12 12:44:51
C05135,Montana,Hingham,Hill,Thomas Flat,99960,2024-01-16 18:33:02
C05135,Indiana,Stockwell,Tippecanoe,Hodge Extensions,61121,2024-01-16 18:33:02
C05136,Indiana,Fowlerton,Grant,Thomas Manor,843,2024-02-08 05:44:59
C05136,Nebraska,Thedford,Thomas,Kelsey Curve,1749,2024-02-08 05:44:59
C05137,West Virginia,Mc Graws,Wyoming,Todd Rest,171,2024-01-18 10:42:18
C05138,Indiana,Hagerstown,Wayne,Mitchell Center,743,2024-01-29 06:02:26
C05139,Oregon,Sandy,Clackamas,Henry Inlet,51081,2024-01-26 00:40:04
C05140,New York,Saranac Lake,Franklin,Jones Ports,7477,2024-01-25 18:04:39
C05140,Montana,Divide,Silver Bow,Huff Common,2797,2024-01-25 18:04:39
C05141,Kansas,Sylvan Grove,Lincoln,Bell Junction,328,2024-01-11 18:28:48
C05142,Missouri,Hawk Point,Lincoln,Cook Turnpike,6680,2024-01-15 23:58:44
C05143,Iowa,Correctionville,Woodbury,Heather Valleys,5451,2024-01-10 02:41:29
C05144,Texas,Linn,Hidalgo,Lindsey Oval,5958,2024-01-03 22:58:20
C05144,Michigan,Kalamazoo,Kalamazoo,Vanessa Shores,215,2024-01-03 22:58:20
C05145,Illinois,Chillicothe,Peoria,Smith Lake,646,2024-01-20 20:58:52
C05145,Vermont,Colchester,Chittenden,Janice Knoll,7230,2024-01-20 20:58:52
C05146,Iowa,Stanwood,Cedar,Robinson Loop,4937,2024-01-18 01:55:00
C05147,Connecticut,East Lyme,New London,Heather Parkways,6883,2024-01-16 07:38:27
C05148,Maryland,Myersville,Frederick,Larsen Courts,9715,2024-01-10 04:10:25
C05148,New Jersey,Ocean Gate,Ocean,Park Locks,289,2024-01-10 04:10:25
C05149,Illinois,Worth,Cook,Matthew Spur,86264,2024-01-25 00:45:41
C05150,Illinois,Boles,Johnson,Trujillo Via,809,2024-01-12 22:42:47
C05150,Tennessee,Elizabethton,Carter,Jennifer Way,7661,2024-01-12 22:42:47
C05151,Ohio,Franklin,Warren,Garrett Spurs,93902,2024-01-29 11:41:59
C05151,California,Santa Cruz,Santa Cruz,Andrew Course,5016,2024-01-29 11:41:59
C05152,Iowa,Calmar,Winneshiek,Smith Union,90372,2024-01-09 00:53:31
C05153,Kentucky,Dorton,Pike,Lisa Fork,56960,2024-01-07 04:42:38
C05153,Ohio,Stryker,Williams,Brewer Circle,230,2024-01-07 04:42:38
C05154,Montana,Pinesdale,Ravalli,Long Prairie,5564,2024-02-05 06:18:04
C05154,Oregon,Corvallis,Benton,Dustin Alley,817,2024-02-05 06:18:04
C05155,Arizona,Litchfield Park,Maricopa,Tamara View,190,2024-01-30 08:12:11
C05155,New Jersey,Parlin,Middlesex,Mary Harbors,9490,2024-01-30 08:12:11
C05156,Oregon,Gold Beach,Curry,Patricia Parkways,120,2024-01-23 12:32:00
C05157,Michigan,Clarklake,Jackson,Martin Valley,114,2024-01-24 19:49:16
C05158,Wyoming,Meriden,Laramie,Bell Mills,13285,2024-01-30 22:18:33
C05159,New Jersey,Ocean Gate,Ocean,Garrett Pike,6771,2024-01-17 19:34:03
C05160,California,Winterhaven,Imperial,Melanie Squares,8287,2024-01-27 20:38:44
C05161,Tennessee,Greenfield,Weakley,Amy Tunnel,707,2024-01-23 07:44:06
C05161,Georgia,Lawrenceville,Gwinnett,Henry Center,2917,2024-01-23 07:44:06
C05162,Kansas,Lewis,Edwards,Maria Divide,7698,2024-01-26 00:52:50
C05163,Arizona,Fort Apache,Navajo,Flynn Field,12409,2024-01-17 08:42:22
C05163,Missouri,Hillsboro,Jefferson,Patrick Skyway,43668,2024-01-17 08:42:22
C05164,Kentucky,Lejunior,Harlan,Daniel Land,56423,2024-02-02 22:07:09
C05164,Utah,Payson,Utah,Victoria Lock,2196,2024-02-02 22:07:09
C05165,Illinois,La Place,Piatt,Katherine Springs,875,2024-01-10 20:35:32
C05165,Illinois,O Fallon,Saint Clair,Johnson Plain,3812,2024-01-10 20:35:32
C05166,Iowa,Barnum,Webster,Johnson Neck,926,2024-02-02 03:23:08
C05166,Indiana,Moores Hill,Dearborn,Hannah Throughway,483,2024-02-02 03:23:08
C05167,Pennsylvania,Castanea,Clinton,Mccarthy Way,403,2024-01-29 20:25:53
C05168,New York,Parishville,Saint Lawrence,Hayes Camp,97465,2024-01-13 12:58:26
C05168,Kansas,Woodston,Rooks,Joshua Fort,8311,2024-01-13 12:58:26
C05169,Virginia,La Crosse,Mecklenburg,Wood Locks,5334,2024-01-26 19:41:57
C05169,Arkansas,Board Camp,Polk,Russell Drive,138,2024-01-26 19:41:57
C05170,Pennsylvania,Duncansville,Blair,Greene Points,4684,2024-01-12 23:17:26
C05171,Georgia,Hull,Madison,Jacqueline Street,522,2024-01-11 09:17:04
C05171,Maine,Hollis Center,York,Kevin Orchard,3236,2024-01-11 09:17:04
C05172,Kansas,Potter,Atchison,Sherri Road,259,2024-01-13 16:41:48
C05172,New Hampshire,Hollis,Hillsborough,Newman Corner,40684,2024-01-13 16:41:48
C05173,Washington,Glenwood,Klickitat,Peter Ranch,7199,2024-01-28 01:17:13
C05174,South Carolina,Mc Coll,Marlboro,Carl Coves,2820,2024-01-16 03:15:29
C05175,Kansas,Sycamore,Montgomery,Nancy Station,39,2024-02-03 21:07:00
C05175,Ohio,Lithopolis,Fairfield,Smith Summit,704,2024-02-03 21:07:00
C05176,Wisconsin,Stratford,Marathon,Gutierrez Shoals,19997,2024-01-08 10:27:06
C05176,Virginia,Hot Springs,Bath,Herman Lake,7078,2024-01-08 10:27:06
C05177,Michigan,Ypsilanti,Washtenaw,Nelson Crossroad,512,2024-02-04 05:11:54
C05177,Alabama,Maplesville,Chilton,Meredith Brooks,655,2024-02-04 05:11:54
C05178,South Dakota,Grenville,Day,Christina Forest,58471,2024-01-24 02:32:11
C05178,Maryland,Rockville,Montgomery,Lewis Harbors,1513,2024-01-24 02:32:11
C05179,Iowa,Russell,Lucas,Jennifer Inlet,36012,2024-01-07 20:35:44
C05179,Indiana,Williamsburg,Wayne,Wong Pine,70917,2024-01-07 20:35:44
C05180,Georgia,Ellenton,Colquitt,Smith Spurs,3568,2024-02-01 04:23:48
C05180,Pennsylvania,Ridgway,Elk,Garza Turnpike,5299,2024-02-01 04:23:48
C05181,Mississippi,Crawford,Lowndes,Rodney Meadows,832,2024-01-19 19:33:42
C05182,Ohio,Millersport,Fairfield,Smith Fields,400,2024-01-12 01:32:50
C05182,Wisconsin,Wilmot,Kenosha,Melinda Cape,7640,2024-01-12 01:32:50
C05183,Missouri,Steelville,Crawford,John Run,160,2024-01-22 12:53:53
C05183,Kentucky,Upton,Hardin,Johnson Divide,1244,2024-01-22 12:53:53
C05184,Texas,Ottine,Gonzales,Barnes Passage,682,2024-01-31 10:09:08
C05184,Oklahoma,Gowen,Latimer,Hensley Glens,724,2024-01-31 10:09:08
C05185,South Dakota,Spencer,Mccook,Richards Port,8620,2024-02-01 20:47:46
C05185,Michigan,Leland,Leelanau,Massey Isle,67282,2024-02-01 20:47:46
C05186,Illinois,Tinley Park,Cook,Paul Pike,52339,2024-01-25 16:19:16
C05187,California,Monterey,Monterey,Taylor Run,770,2024-01-15 19:46:25
C05187,Virginia,Williamsville,Bath,Angela Glens,928,2024-01-15 19:46:25
C05188,West Virginia,Mullens,Wyoming,John Cove,19799,2024-02-01 17:04:45
C05189,Iowa,Vail,Crawford,Soto Stravenue,3351,2024-01-26 09:33:40
C05189,Washington,Southworth,Kitsap,Mercado Hills,646,2024-01-26 09:33:40
C05190,Alabama,Steele,Saint Clair,Soto Overpass,94714,2024-01-07 16:19:23
C05191,Oklahoma,Pryor,Mayes,Davis Vista,1724,2024-01-27 05:09:44
C05192,Minnesota,Barnesville,Clay,Leslie Ports,7723,2024-01-31 23:47:38
C05193,New Mexico,Cerrillos,Santa Fe,Jeremy Stravenue,61434,2024-01-27 04:34:51
C05194,New Jersey,Ocean Gate,Ocean,Jordan Hollow,671,2024-01-15 20:38:41
C05195,Wisconsin,Barron,Barron,Moran Fork,33,2024-01-14 09:26:25
C05195,Oregon,Siletz,Lincoln,Huang Circles,462,2024-01-14 09:26:25
C05196,New Hampshire,North Walpole,Cheshire,Jefferson Club,2755,2024-01-27 13:02:24
C05197,North Carolina,Denton,Davidson,Michael Center,7013,2024-01-16 20:13:20
C05197,Pennsylvania,Pottstown,Chester,Wright Green,384,2024-01-16 20:13:20
C05198,Virginia,New Canton,Buckingham,Aguilar Throughway,9914,2024-01-13 00:52:44
C05198,Montana,Lewistown,Fergus,Matthew Green,1617,2024-01-13 00:52:44
C05199,Texas,Inez,Victoria,Jason Overpass,47118,2024-01-21 16:45:34
C05200,Utah,Laketown,Rich,Hart Causeway,6131,2024-02-01 19:09:23
C05201,Kentucky,Falmouth,Pendleton,Duffy Mall,683,2024-01-29 03:30:28
C05202,North Carolina,Stoneville,Rockingham,Justin Meadow,119,2024-01-23 17:22:44
C05202,New York,Round Lake,Saratoga,Philip Ford,309,2024-01-23 17:22:44
C05203,Ohio,Franklin,Warren,Edward Forks,9463,2024-01-31 10:14:54
C05203,New York,Guilford,Chenango,Gaines Common,695,2024-01-31 10:14:54
C05204,Nebraska,Gordon,Sheridan,Patricia Springs,914,2024-02-03 18:11:40
C05205,Texas,Hardin,Liberty,Bryan Ville,30827,2024-01-25 04:28:36
C05205,Arkansas,Bradley,Lafayette,Jessica Meadow,65675,2024-01-25 04:28:36
C05206,Wisconsin,Wales,Waukesha,Anthony Islands,227,2024-02-02 23:26:45
C05206,New Mexico,Chamisal,Taos,Smith Row,4656,2024-02-02 23:26:45
C05207,New Mexico,Cedarvale,Torrance,Ellen Vista,885,2024-02-09 10:53:38
C05207,New Mexico,Jal,Lea,Gilbert Shores,65849,2024-02-09 10:53:38
C05208,South Carolina,Port Royal,Beaufort,Paige Highway,68605,2024-01-03 07:07:03
C05209,New Hampshire,Hampton,Rockingham,Jacobs Street,503,2024-01-18 19:16:42
C05209,Florida,Valrico,Hillsborough,April Parkways,244,2024-01-18 19:16:42
C05210,Kansas,Windom,Mcpherson,Alan Village,54221,2024-01-17 04:02:26
C05211,Texas,Star,Mills,Jason Avenue,4874,2024-01-06 06:32:24
C05211,Nebraska,Goehner,Seward,Lopez Turnpike,10,2024-01-06 06:32:24
C05212,Texas,Avery,Red River,Dylan Row,7359,2024-01-17 16:35:51
C05212,Texas,Lipan,Hood,Sims Plains,46674,2024-01-17 16:35:51
C05213,Pennsylvania,Washington Crossing,Bucks,Michael Lane,9987,2024-01-27 05:11:54
C05213,Colorado,Elizabeth,Elbert,White Run,18972,2024-01-27 05:11:54
C05214,Idaho,Franklin,Franklin,Holmes Port,66,2024-02-03 08:26:20
C05214,North Carolina,North Wilkesboro,Wilkes,Howard Drive,8853,2024-02-03 08:26:20
C05215,North Dakota,Forbes,Dickey,John Meadow,673,2024-01-08 13:40:51
C05216,Mississippi,Thaxton,Pontotoc,Brett Land,65673,2024-01-26 00:51:17
C05217,Minnesota,Parkers Prairie,Otter Tail,Jones Stravenue,88441,2024-01-23 22:31:32
C05217,Michigan,Flint,Genesee,Martinez Fort,360,2024-01-23 22:31:32
C05218,Tennessee,Kenton,Gibson,Jennifer Pass,7578,2024-01-10 08:43:06
C05219,Mississippi,Holcomb,Grenada,Jenkins Garden,2853,2024-01-11 09:14:50
C05220,Maryland,Brandywine,Prince Georges,Sheila Meadow,5273,2024-01-31 15:50:32
C05221,Michigan,Kalamazoo,Kalamazoo,Moore Port,1,2024-01-16 21:36:48
C05222,New Jersey,Toms River,Ocean,Potts Lock,7156,2024-01-19 14:42:28
C05222,South Dakota,Spencer,Mccook,Pamela Roads,759,2024-01-19 14:42:28
C05223,Kansas,Cedar,Smith,Mcdonald Lights,8000,2024-01-05 16:29:29
C05223,Maine,Troy,Waldo,Shane Trail,37265,2024-01-05 16:29:29
C05224,Tennessee,Santa Fe,Maury,Tiffany Islands,8579,2024-02-03 06:38:09
C05224,Minnesota,Marshall,Lyon,Natalie Curve,40211,2024-02-03 06:38:09
C05225,Illinois,Lakewood,Shelby,Richard Fords,9779,2024-01-21 05:01:18
C05225,Kentucky,Deane,Letcher,Scott Motorway,749,2024-01-21 05:01:18
C05226,Nebraska,Wood Lake,Cherry,Elizabeth View,50318,2024-01-31 01:41:52
C05226,California,Anderson,Shasta,Timothy Freeway,9219,2024-01-31 01:41:52
C05227,Pennsylvania,Oak Ridge,Armstrong,Reeves Mountain,8669,2024-01-24 00:00:18
C05227,Kentucky,Warfield,Martin,West Gateway,28,2024-01-24 00:00:18
C05228,Kansas,Virgil,Greenwood,Bridget Mountain,178,2024-01-29 19:09:48
C05228,Minnesota,Marshall,Lyon,Chambers Mountains,690,2024-01-29 19:09:48
C05229,Florida,Pensacola,Escambia,Davis Radial,9916,2024-01-05 13:32:01
C05230,North Carolina,Davidson,Mecklenburg,Timothy Camp,81107,2024-01-23 22:11:02
C05231,Michigan,Elwell,Gratiot,Palmer Land,127,2024-01-11 23:29:59
C05232,Indiana,Dillsboro,Dearborn,Emily Square,349,2024-01-31 15:20:55
C05232,Kansas,Sycamore,Montgomery,Sheppard Mountain,941,2024-01-31 15:20:55
C05233,North Carolina,Hampstead,Pender,Maldonado Spur,86,2024-01-23 14:41:44
C05233,New York,Weedsport,Cayuga,Owens Crossroad,9967,2024-01-23 14:41:44
C05234,Iowa,Storm Lake,Buena Vista,Karen Gateway,46178,2024-01-05 04:11:43
C05234,Missouri,Steelville,Crawford,Nancy Neck,2037,2024-01-05 04:11:43
C05235,Massachusetts,Hudson,Middlesex,Green Crossing,947,2024-02-06 11:22:31
C05236,Wyoming,Thayne,Lincoln,Alison Lodge,487,2024-01-10 15:40:44
C05237,Maryland,Glen Arm,Baltimore,Joseph Ranch,716,2024-01-26 14:51:00
C05237,Iowa,Mallard,Palo Alto,Cannon Cliff,12773,2024-01-26 14:51:00
C05238,New York,South Glens Falls,Saratoga,Michael Alley,3612,2024-01-28 20:15:18
C05239,Iowa,Cleghorn,Cherokee,Jennifer Square,63945,2024-01-25 20:19:30
C05239,Ohio,Stockdale,Pike,Erin Union,589,2024-01-25 20:19:30
C05240,Iowa,Sioux City,Woodbury,Julie Road,15987,2024-01-25 20:04:10
C05240,Illinois,Riverton,Sangamon,Lindsey Pines,343,2024-01-25 20:04:10
C05241,Mississippi,Crawford,Lowndes,Megan Road,7416,2024-01-09 06:32:24
